,x,y,z,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8,percentage,Source
1970-01-01 00:00:15.310476098,3.4353601932525635,-0.06559434533119202,0.7561081051826477,-10.24253958,109.65676722,27.58973256,-55.34824775999999,480.41399016,-644.6062623,-81.11545572,-22.839935819999997,0.0,set #1
1970-01-01 00:00:15.320535693,3.435734510421753,-0.06807204335927963,0.7561273574829102,43.80504999,119.79983379000001,52.05084729,-21.40823919,401.71368783,-742.65755811,-80.52131217,-67.37244189,0.30864197530864196,set #1
1970-01-01 00:00:15.330775533,3.436048984527588,-0.07033511996269226,0.7561914324760437,43.40949444,107.23051989,-40.96575834,-99.31431159,221.7066852,-638.83160094,-120.30997134,31.51405881,0.6172839506172839,set #1
1970-01-01 00:00:15.340559993,3.4363787174224854,-0.0723685547709465,0.756264865398407,75.41031537,125.40839727000001,-0.1171911000000001,-44.00763003,134.33928807,-566.34291597,16.42658979,55.879096260000004,0.9259259259259258,set #1
1970-01-01 00:00:15.350402627,3.436720609664917,-0.07418753206729889,0.7563435435295105,86.77800573,149.47969257,23.34453966,-0.03496974000000019,198.417453,-412.01662632,54.82273017,95.33963204999999,1.2345679012345678,set #1
1970-01-01 00:00:15.360362086,3.4371256828308105,-0.07575599104166031,0.7564970850944519,55.46077602,99.18791141999999,-3.97431762,-43.53252072,284.68650522,-243.09694812,7.6118437199999995,-4.518640619999999,1.5432098765432098,set #1
1970-01-01 00:00:15.370913301,3.4375429153442383,-0.07710923999547958,0.7566617727279663,96.64544486999999,124.84263401999999,-3.6026164199999986,-53.660176830000005,340.57605777000003,-9.249322290000002,55.65837654,-10.037616419999999,1.8518518518518516,set #1
1970-01-01 00:00:15.380567584,3.437937021255493,-0.07823814451694489,0.7568055391311646,89.87937504000001,131.61450432,22.477952639999998,-29.94043104,167.87961216,131.48831904,62.67872832,-52.60312512,2.1604938271604937,set #1
1970-01-01 00:00:15.390492711,3.4383456707000732,-0.07908454537391663,0.756978452205658,53.5761252,108.16360737,-16.43969691,-59.56197702,118.60717908,266.14088748,77.12619057,-5.830101030000001,2.4691358024691357,set #1
1970-01-01 00:00:15.400769982,3.438734531402588,-0.0797656700015068,0.757208526134491,57.85300716,87.11859312,-67.22408238,-104.18402436,115.47117192,411.94875071999996,53.93326146,-14.386348859999998,2.7777777777777777,set #1
1970-01-01 00:00:15.410323176,3.4390525817871094,-0.08032135665416718,0.75742107629776,54.0601932,99.39292272,43.19007264,-4.544588879999999,146.86830912000002,539.00879136,215.4013524,20.13973416,3.0864197530864197,set #1
1970-01-01 00:00:15.420789752,3.4393186569213867,-0.08069396018981934,0.757611870765686,60.771088559999995,112.40405903999999,28.05589176,-22.51318368,201.14904264,620.195082,154.38488519999999,28.678085279999998,3.3950617283950617,set #1
1970-01-01 00:00:15.430977855,3.4395737648010254,-0.08086112886667252,0.7578445076942444,49.91864475,101.7281889,18.948190949999997,-25.187260799999997,278.8822608,680.9672649,182.50907805,47.361800849999995,3.7037037037037033,set #1
1970-01-01 00:00:15.440373931,3.4397695064544678,-0.080936498939991,0.7581003904342651,74.30667348,112.48084185,20.72583747,-18.61666326,259.26414501,736.4741712900001,133.50835134000002,31.16170122,4.012345679012346,set #1
1970-01-01 00:00:15.450578485,3.43990421295166,-0.08086726069450378,0.7583464980125427,85.36804575000001,119.3513451,39.20291895,-17.29484835,148.01741174999998,860.4827673000001,129.5253804,19.7448732,4.320987654320987,set #1
1970-01-01 00:00:15.460430417,3.4400150775909424,-0.08062032610177994,0.7585707902908325,70.24340037,89.00954361,5.93839584,-27.63068685,116.46034569,959.39725713,109.87958202,-7.15763217,4.62962962962963,set #1
1970-01-01 00:00:15.470588718,3.4401369094848633,-0.08021523803472519,0.7587801218032837,60.122799359999995,87.2969994,16.471199939999998,-16.332799859999998,143.20539948,1068.6160017,109.1120004,13.83880056,4.938271604938271,set #1
1970-01-01 00:00:15.480366502,3.440253734588623,-0.07967600971460342,0.7590017914772034,63.21977064,89.84389908,29.40715596,-4.30133028,249.87839448,1152.15376146,135.70866972000002,28.066743119999998,5.246913580246913,set #1
1970-01-01 00:00:15.490331922,3.4403188228607178,-0.07899939268827438,0.7591894865036011,20.176470600000002,66.35729412,-5.20440336,-33.16816386,168.44747478000002,1357.0639453800002,88.4512395,-18.53986134,5.555555555555555,set #1
1970-01-01 00:00:15.500466380,3.4403159618377686,-0.07816236466169357,0.7593156099319458,91.4896086,70.796739,24.442540200000003,4.144397399999999,223.6273416,1537.896087,139.55306819999998,-6.067565400000003,5.864197530864197,set #1
1970-01-01 00:00:15.510448728,3.440281391143799,-0.07718881964683533,0.7594082951545715,40.405297919999995,25.62529008,28.745137200000002,-6.860031360000001,204.7797648,1641.25066248,157.15992552,31.82980008,6.172839506172839,set #1
1970-01-01 00:00:15.520570073,3.440260887145996,-0.07609573006629944,0.7595028281211853,34.56965694,-23.10308754,4.14367902,-27.529729890000002,349.75086159,1753.9569637200002,196.15149645,22.96046727,6.481481481481481,set #1
1970-01-01 00:00:15.530879531,3.4402143955230713,-0.07494154572486877,0.7595658302307129,29.743529790000004,-70.52388915,-61.21129053000001,-94.52801709,516.18079539,1774.5237006900002,102.0282471,-106.38559815,6.790123456790123,set #1
1970-01-01 00:00:15.540593896,3.440113067626953,-0.07364914566278458,0.7595646381378174,31.2357084,-24.50866392,-18.46275288,-57.51127512,491.41651728000005,1794.43208568,32.48629488,-26.020141680000002,7.098765432098765,set #1
1970-01-01 00:00:15.550290856,3.4400105476379395,-0.07226720452308655,0.7595306634902954,53.168609520000004,10.14758784,4.15987416,-26.61180912,533.04577872,1750.91258784,65.69679168,1.1874532799999997,7.4074074074074066,set #1
1970-01-01 00:00:15.560473476,3.439864158630371,-0.07070688158273697,0.759489893913269,50.0751654,4.201529279999999,16.31376084,-7.86206616,518.1863232000001,1733.4714181200002,61.50929772,-11.55363612,7.716049382716049,set #1
1970-01-01 00:00:15.570446763,3.439675807952881,-0.06906396895647049,0.7594365477561951,199.37106617999999,-18.50788953,5.83372374,-36.792712709999996,167.87872374,1691.2602486,89.90793942,-292.67987307,8.024691358024691,set #1
1970-01-01 00:00:15.580439839,3.4394891262054443,-0.06721513718366623,0.7593305706977844,440.71977222,4.858834890000001,5.74155348,-14.8596279,93.68286291,1648.2088186199999,-91.00772070000001,-345.917442,8.333333333333332,set #1
1970-01-01 00:00:15.590793166,3.439347982406616,-0.06517595052719116,0.7592194080352783,406.6283052,-15.027618839999999,-9.27302532,-25.26444024,373.8936006,1724.46077076,-66.24180030000001,-242.35062306,8.641975308641975,set #1
1970-01-01 00:00:15.600666795,3.439142942428589,-0.06291166692972183,0.7590987682342529,147.6131982,-43.3555005,0.5235535499999999,-27.231346350000003,145.20604605,1606.41045045,44.78855355,-77.47464465,8.950617283950617,set #1
