,x,y,z,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8,percentage,Source
1970-01-01 00:00:18.017277946,3.4376392364501953,0.32114270329475403,0.8053106665611267,109.670106,-208.78433004,-258.08400072,-709.3558251,3361.68264588,100.54402722,99.65853144,-215.24526114,0.0,set #1
1970-01-01 00:00:18.028032054,3.4409236907958984,0.323257714509964,0.8076552152633667,146.56236114,-115.86240354,106.98467988,-297.77544732,3547.1034635399997,54.949947,186.64485372000001,-159.02509116000002,0.3067484662576687,set #1
1970-01-01 00:00:18.037146797,3.4442319869995117,0.3253353238105774,0.8100119829177856,-4.155008130000001,-183.76076394,118.89656142,-323.0351826,3446.7301077300003,2.6245182600000003,138.61862118,-176.48541534,0.6134969325153374,set #1
1970-01-01 00:00:18.047013273,3.4476184844970703,0.3272433578968048,0.812447726726532,487.33088235,434.57564709,613.8411766500001,14.435353140000002,3021.9839999700002,1.8395882700000001,487.27923543,142.31217663,0.9202453987730062,set #1
1970-01-01 00:00:18.056869258,3.4510583877563477,0.32910123467445374,0.8149954080581665,-64.34794002,-28.077934559999996,-11.796472739999999,-396.8580798,2922.4222833000003,60.26809386,104.16513978,-124.48235046,1.2269938650306749,set #1
1970-01-01 00:00:18.066996803,3.4547462463378906,0.33071717619895935,0.8176591992378235,110.71487739,46.498288200000005,301.85527047000005,-199.32514797,2965.0051395900005,0.19076498999999814,125.95579035,-155.92893069,1.5337423312883436,set #1
1970-01-01 00:00:18.077679862,3.4585177898406982,0.33224332332611084,0.8203479647636414,40.72220879999999,79.9172088,327.24799302,-132.53817642,2642.84615244,117.53163785999999,243.63187368,54.898395240000006,1.8404907975460123,set #1
1970-01-01 00:00:18.087306013,3.462419033050537,0.33354535698890686,0.823090136051178,-202.96983837,-186.40656372,347.67027399,-130.63081746,2576.73097188,85.35361263,231.9673941,58.00394339999999,2.147239263803681,set #1
1970-01-01 00:00:18.096971025,3.4665486812591553,0.334793359041214,0.8259455561637878,62.40402675000001,12.069096000000002,357.74123775,-150.60638774999998,2158.64449125,166.68008175,236.1777015,109.3966965,2.4539877300613497,set #1
1970-01-01 00:00:18.107392539,3.470836877822876,0.3359431326389313,0.8288106918334961,-453.74241822,-379.11626649,-280.33834842,-959.04779178,1974.48618042,123.02046081,-51.48499941000001,-189.38539308,2.7607361963190185,set #1
1970-01-01 00:00:18.117224683,3.475315570831299,0.33695971965789795,0.8317076563835144,43.6404384,43.24308768,1032.34971372,502.23972435,1489.37799036,154.49673564,643.52465892,403.09829625,3.067484662576687,set #1
1970-01-01 00:00:18.128134956,3.479992151260376,0.3378738760948181,0.834743857383728,132.88125864,251.74152432,386.09739324000003,-12.450696959999998,1327.10094504,-33.66166596,309.67553136000004,156.87922692,3.374233128834356,set #1
1970-01-01 00:00:18.137756338,3.484822988510132,0.3385961651802063,0.8378488421440125,134.6763366,153.44797104,321.13972254,-78.43230642,1283.12086968,19.62524148,352.05134874000004,201.54540666,3.6809815950920246,set #1
1970-01-01 00:00:18.147219409,3.4898064136505127,0.3393610119819641,0.8410376310348511,-79.06227186,-102.13149219,630.342804,54.30539166,1159.79250309,105.81176697000001,265.86066897,-2.529263880000002,3.9877300613496933,set #1
1970-01-01 00:00:18.157050600,3.4948647022247314,0.34006109833717346,0.8443296551704407,-333.24057,-319.28286,143.665236,-157.01306399999999,1116.134526,111.207876,-46.796958000000004,-245.393928,4.294478527607362,set #1
