,x,y,z,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8,percentage,Source
1970-01-01 00:00:14.039738166,3.427785873413086,0.5968093872070312,1.4744737148284912,-151.7030034,-44.616918840000004,499.73305200000004,457.79422728,180.40443018,-150.35596914,-22.48386036,-133.81847076,0.0,set #1
1970-01-01 00:00:14.050653684,3.4323668479919434,0.5949268937110901,1.4750255346298218,-319.71336384,-190.55645855999998,3.8696985600000104,140.12008608000002,-20.55216228,-210.32740716,-267.61551804,-548.36709096,0.13679890560875513,set #1
1970-01-01 00:00:14.060009944,3.4373388290405273,0.5928568243980408,1.4751555919647217,-38.72110944,-439.69977168,271.99627104,242.3945628,89.0341608,-124.72074264,66.20534232,-89.63565312,0.27359781121751026,set #1
1970-01-01 00:00:14.069813240,3.442321300506592,0.5907448530197144,1.4753315448760986,683.2621224000001,741.1735656,1313.2064088000002,1138.58589,326.9826768,-30.621926400000003,431.3662392,229.620378,0.4103967168262654,set #1
1970-01-01 00:00:14.079954851,3.4475619792938232,0.5885041952133179,1.475546956062317,-534.5879334900001,-324.11660853,776.45609457,591.24091806,4.971473129999998,-167.14628385,-142.83516234,-283.77520275000006,0.5471956224350205,set #1
1970-01-01 00:00:14.089911687,3.4528286457061768,0.5861438512802124,1.475835919380188,-76.39307208,-150.21959628000002,-239.55579531,-207.12341168999998,-140.11126545,-166.73665242,-45.97390551,-157.67446344,0.6839945280437756,set #1
1970-01-01 00:00:14.100876558,3.4583709239959717,0.5836449861526489,1.4759923219680786,-641.55598416,-656.6905449000001,-1024.58711862,-845.22207978,-73.4137599,-186.99770855999998,-334.6905783,-417.0291879,0.8207934336525308,set #1
1970-01-01 00:00:14.110200393,3.464043140411377,0.5810163617134094,1.4762303829193115,-269.67266625,-422.64309555,162.73694190000003,196.2125685,-20.27119419,-144.30267501,122.85847314,133.51988052000002,0.957592339261286,set #1
1970-01-01 00:00:14.120683420,3.469780445098877,0.5782830715179443,1.4765222072601318,149.69105580000002,111.8610558,485.4581862,457.648776,173.29777140000002,-86.9269674,147.0254916,120.9005616,1.094391244870041,set #1
1970-01-01 00:00:14.130363691,3.475633382797241,0.5753530859947205,1.4768797159194946,69.64951812000001,-1.5056675400000001,232.57146354,171.48025596,263.47114287,-36.62424714,123.82781268,-140.88928932,1.231190150478796,set #1
1970-01-01 00:00:14.139961231,3.4814486503601074,0.5723367929458618,1.4773569107055664,-1398.85673499,-984.17450664,-801.93165624,-817.2980002200001,401.68488009,-158.72688234,-367.79244567,-317.23943667000003,1.3679890560875512,set #1
1970-01-01 00:00:14.149870384,3.4874954223632812,0.5691354274749756,1.4778293371200562,-38.3565312,-104.96112432000001,-194.91315792,-232.63471296,-7.093157760000004,-168.45133968,-236.3542584,-348.9847608,1.5047879616963065,set #1
1970-01-01 00:00:14.160593021,3.4935061931610107,0.5660004615783691,1.478334903717041,-715.01841333,-737.52051867,-967.94353266,-860.1945846,-7.636842719999999,-125.82939837,-270.96830787,-418.12545177,1.6415868673050615,set #1
1970-01-01 00:00:14.169646013,3.4998180866241455,0.5624019503593445,1.4787883758544922,109.19981787,145.91466708000002,547.57916967,326.57356407,141.26092773,70.00647459000001,189.98360667,-76.87116372,1.7783857729138166,set #1
1970-01-01 00:00:14.179378021,3.5061211585998535,0.5586438775062561,1.4792503118515015,-466.12843719,-197.52878106,-662.80527066,-571.8919674,752.86682055,216.89993325,-250.98900801000002,-466.82528724,1.915184678522572,set #1
1970-01-01 00:00:14.189887989,3.512549877166748,0.5547516942024231,1.4796884059906006,-12.799438080000009,-450.18521301,-447.65629155,-366.51918732,472.9523565,172.84658157,-211.56051813,-397.24473867,2.0519835841313268,set #1
1970-01-01 00:00:14.199824560,3.518954038619995,0.5507058501243591,1.4801560640335083,-1347.1283904,-930.5776272,-1796.650596,-1380.8630784,342.372108,92.994408,-203.8845744,-200.8673784,2.188782489740082,set #1
1970-01-01 00:00:14.209508169,3.52536678314209,0.5464714169502258,1.4806426763534546,587.18334246,540.68358903,725.70672993,730.59008022,-215.44127397,-49.754332680000005,303.40989432,-0.64036791,2.3255813953488373,set #1
1970-01-01 00:00:14.219967115,3.5317294597625732,0.5421408414840698,1.4811190366744995,-45.3732084,24.247037100000004,130.38557804999994,-24.895322399999998,57.1909689,95.51705865000001,138.46893645,49.846537649999995,2.462380300957592,set #1
1970-01-01 00:00:14.229630697,3.538201332092285,0.5376376509666443,1.481654405593872,-725.14198497,-442.01218230000006,-734.61306906,-541.6477591199999,189.5509863,101.86057752,-385.12185894,-456.67614057,2.5991792065663475,set #1
1970-01-01 00:00:14.239662158,3.544614791870117,0.5330362319946289,1.4821900129318237,-57.10760327999999,-47.10475692,-156.78293279999997,-171.66119958000002,219.19660620000002,144.2685894,-26.097328139999995,-153.74865635999998,2.7359781121751023,set #1
1970-01-01 00:00:14.250370491,3.550940752029419,0.5283203721046448,1.482742190361023,-10.940911020000001,-53.03472798,292.81945446,394.1719782,392.53177665,116.47957659000001,162.41653388999998,-95.25134697,2.8727770177838576,set #1
1970-01-01 00:00:14.259746778,3.5572540760040283,0.5234221816062927,1.4832510948181152,-460.88191578000004,-613.78527756,-538.94584224,-242.50088850000003,222.96867762,28.62553278,25.97538762,-156.09104004,3.009575923392613,set #1
1970-01-01 00:00:14.269459474,3.563546895980835,0.5184394121170044,1.4837617874145508,161.48816034,250.07604258,177.01291139999998,247.95941274,-98.79790986,98.09117760000001,350.46922248,236.06147525999998,3.146374829001368,set #1
1970-01-01 00:00:14.280158031,3.5698559284210205,0.513317883014679,1.4841957092285156,688.7773659000001,329.93391522,-9.906597870000002,-146.7026418,-370.84048443,-62.86173582,-114.18413487,-159.85859526,3.283173734610123,set #1
1970-01-01 00:00:14.289606082,3.576133966445923,0.5080258846282959,1.4846153259277344,-172.55930561999998,-0.3166581600000029,254.81780532,192.35712912000002,-239.53419828,-3.4611836999999994,-26.93814552,-109.46479284000002,3.4199726402188784,set #1
1970-01-01 00:00:14.299624670,3.5825204849243164,0.5025502443313599,1.4850186109542847,625.7148456000001,430.7830293,826.1141538,638.0099115,-479.45792309999996,-1.2492245999999998,195.0815685,147.3557046,3.556771545827633,set #1
1970-01-01 00:00:14.310935485,3.588684558868408,0.49726027250289917,1.4856122732162476,-79.43457795,-21.689417100000014,-23.261854200000002,-159.1203003,85.4351745,280.05147495,-8.56765845000001,-252.7581303,3.6935704514363885,set #1
1970-01-01 00:00:14.319752443,3.595088481903076,0.4917367696762085,1.4861104488372803,-272.74338858,-162.43118931,-234.63327458999998,-409.17415422,256.50947907,213.70793145,-54.76070067,-207.02013033,3.830369357045144,set #1
1970-01-01 00:00:14.329668033,3.60149884223938,0.4860686659812927,1.4864131212234497,235.83645813000004,137.63317113,697.63005936,440.3515233,400.55877498,52.42142919,293.93052273,-128.87581668,3.9671682626538987,set #1
1970-01-01 00:00:14.339811075,3.607909679412842,0.48023301362991333,1.486667513847351,-491.01574274999996,-744.6179910000001,42.21460425000001,108.82141725,86.465028,-241.416357,-118.907451,-398.92935225,4.1039671682626535,set #1
