,x,y,z,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8,percentage,Source
1970-01-01 00:00:20.983608509,3.430022954940796,0.4979116916656494,1.3442362546920776,-247.8276567,178.55270628,-556.06664373,-802.90117245,-55.924355760000005,-280.18090269,-143.42669132999998,-39.661877579999995,0.0,set #1
1970-01-01 00:00:20.993314767,3.4346280097961426,0.49618634581565857,1.3443644046783447,35.61098697,240.76218465,357.83989137000003,57.054896729999996,192.62007921,-276.23314446,237.48532899000003,271.67700729,0.3184713375796178,set #1
1970-01-01 00:00:21.004295135,3.439906358718872,0.4938238561153412,1.3443278074264526,1104.9339327,977.3980124999999,2089.6590877500003,1669.70663145,-153.25250655000002,-275.8815696,489.0771054,416.76604905,0.6369426751592356,set #1
1970-01-01 00:00:21.013396287,3.4453701972961426,0.49135923385620117,1.3443948030471802,-70.5610386,27.043809779999997,230.99486670000002,-101.15355471000001,212.58745404,-326.16733227,55.48261719,32.208207720000004,0.9554140127388535,set #1
1970-01-01 00:00:21.024009967,3.4506208896636963,0.4891497790813446,1.3447394371032715,-339.45167646000004,-270.47347002,-819.1043874000001,-1047.51418161,-4.3023310200000004,-489.75319614,-209.62762626,-230.53342805999998,1.2738853503184713,set #1
1970-01-01 00:00:21.034425521,3.45652437210083,0.48629429936408997,1.3449690341949463,-141.80283702,-44.18644970999999,131.13520562999997,-186.94696878,27.9012552,-396.48436581,90.57260472000002,90.46048128,1.592356687898089,set #1
1970-01-01 00:00:21.043609167,3.462216377258301,0.4837603271007538,1.3454123735427856,-937.78481316,-562.30908786,-1360.5669168000002,-1653.84105666,178.47795849,-456.6704922,-294.40964748,-139.30632105,1.910828025477707,set #1
1970-01-01 00:00:21.053528333,3.468545436859131,0.4805963635444641,1.3457034826278687,412.88081211,106.29335808,-93.25733703,-434.60546064,55.36959324,-416.94704727,39.65069511,23.68472418,2.229299363057325,set #1
1970-01-01 00:00:21.064270759,3.4750518798828125,0.47725459933280945,1.346145510673523,212.09146880999998,378.66498501,-125.09600999999999,-331.25601249,-41.468144640000006,-329.46834414,61.035506219999995,45.962094750000006,2.5477707006369426,set #1
1970-01-01 00:00:21.073485876,3.4812989234924316,0.4742140769958496,1.3468550443649292,57.81704448000002,324.09336179999997,528.4224987599999,231.55428816,-54.4578762,-328.58380932,231.76686623999998,235.01906688,2.8662420382165603,set #1
1970-01-01 00:00:21.083889270,3.488194465637207,0.47048482298851013,1.3473186492919922,225.6178509,322.41180270000007,-86.93638200000001,-218.8672083,78.4519125,-369.8927388,-66.3516906,-98.4309573,3.184713375796178,set #1
1970-01-01 00:00:21.094082618,3.494941234588623,0.46699362993240356,1.3480907678604126,1585.26549012,1593.98023044,1562.22913002,1114.70914698,0.7984126800000002,-310.24039566,602.07004182,563.1566616,3.503184713375796,set #1
